"		108",서울,2018-05-07,7.1,51.1,17.7
"		108",서울,2018-05-08,11.3,80.7,23.25
"		108",서울,2018-05-09,12.6,90,26.77
"		108",서울,2018-05-10,12.3,87.9,26.53
"		108",서울,2018-05-11,5.3,37.6,18.7
"		108",서울,2018-05-12,0,0,1.32
"		108",서울,2018-05-13,6.9,48.9,16.37
"		108",서울,2018-05-14,7.2,50.7,19.19
"		108",서울,2018-05-15,8.9,62.7,21.18
"		108",서울,2018-05-16,0,0,1.6
"		108",서울,2018-05-17,0,0,3.96
"		108",서울,2018-05-18,0.4,2.8,5.64
"		108",서울,2018-05-19,12.7,88.8,29.13
"		108",서울,2018-05-20,4.2,29.4,14.42
"		108",서울,2018-05-21,8.8,61.5,24.59
"		108",서울,2018-05-22,2.7,18.8,10.87
"		108",서울,2018-05-23,12.7,88.2,29.2
"		108",서울,2018-05-24,12.5,86.8,27.02
"		108",서울,2018-05-25,12.1,84,25.48
"		108",서울,2018-05-26,12.6,86.9,26.86
"		108",서울,2018-05-27,4.7,32.4,17.12
"		108",서울,2018-05-28,12.5,86.2,26.49
"		108",서울,2018-05-29,3.4,23.4,13.34
"		108",서울,2018-05-30,9.8,67.6,21.67
"		108",서울,2018-05-31,12.9,88.4,26.94
"		108",서울,2018-06-01,12.9,88.4,27.94
"		108",서울,2018-06-02,12.8,87.7,28.49
"		108",서울,2018-06-03,12.9,88.4,27.18
"		108",서울,2018-06-04,9.2,63,21.13
"		108",서울,2018-06-05,11.4,77.6,24.35
"		108",서울,2018-06-06,12.7,86.4,26.6
"		108",서울,2018-06-07,9.4,63.9,24.04
"		108",서울,2018-06-08,7.1,48.3,18.52
"		108",서울,2018-06-09,7.9,53.7,20.24
"		108",서울,2018-06-10,1.4,9.5,12.82
"		108",서울,2018-06-11,3.3,22.4,11.27
"		108",서울,2018-06-12,12.1,82.3,23.45
"		108",서울,2018-06-13,4.9,33.3,15.75
"		108",서울,2018-06-14,1.4,9.5,10.34
"		108",서울,2018-06-15,9.8,66.2,23.64
"		108",서울,2018-06-16,13,87.8,28.06
"		108",서울,2018-06-17,2.4,16.2,14.78
"		108",서울,2018-06-18,12.6,85.1,26.17
"		108",서울,2018-06-19,3.1,20.9,17.65
"		108",서울,2018-06-20,10.2,68.9,24.52
"		108",서울,2018-06-21,12.6,85.1,28.21
"		108",서울,2018-06-22,12.4,83.8,27.4
"		108",서울,2018-06-23,8.5,57.4,22.19
"		108",서울,2018-06-24,11.1,75,25.7
"		108",서울,2018-06-25,7.8,52.7,20.44
"		108",서울,2018-06-26,0,0,1.29
"		108",서울,2018-06-27,2.9,19.6,13.56
"		108",서울,2018-06-28,1.9,12.8,9.31
"		108",서울,2018-06-29,8.4,56.8,18.79
"		108",서울,2018-06-30,0.5,3.4,8.76
"		108",서울,2018-07-01,0,0,2.09
"		108",서울,2018-07-02,0.1,0.7,4.73
"		108",서울,2018-07-03,10.1,68.7,22.88
"		108",서울,2018-07-04,8.4,57.1,22.43
"		108",서울,2018-07-05,1.7,11.6,10.88
"		108",서울,2018-07-06,2.6,17.7,15.83
"		108",서울,2018-07-07,,0,27.32
"		108",서울,2018-07-08,9.5,65.1,23.98
"		108",서울,2018-07-09,0,0,4
"		108",서울,2018-07-10,0,0,5.92
"		108",서울,2018-07-11,0.1,0.7,8.74
"		108",서울,2018-07-12,1.1,7.5,9.92
"		108",서울,2018-07-13,7,47.9,15.6
"		108",서울,2018-07-14,11.3,77.9,21.51
"		108",서울,2018-07-15,11,75.9,22.91
"		108",서울,2018-07-16,12.9,89,26.67
"		108",서울,2018-07-17,13,89.7,25.57
"		108",서울,2018-07-18,13,89.7,25.14
"		108",서울,2018-07-19,12.9,89.6,27.8
"		108",서울,2018-07-20,12.9,89.6,25.73
"		108",서울,2018-07-21,12.9,89.6,26.62
"		108",서울,2018-07-22,12.2,84.7,25.51
"		108",서울,2018-07-23,8,55.6,18.94
"		108",서울,2018-07-24,10.2,71.3,18.42
"		108",서울,2018-07-25,5.2,36.4,14.36
"		108",서울,2018-07-26,4.4,30.8,12.21
"		108",서울,2018-07-27,9.3,65.5,19.29
"		108",서울,2018-07-28,3.4,23.9,9.59
"		108",서울,2018-07-29,12.3,86.6,22.33
"		108",서울,2018-07-30,11,77.5,19.68
"		108",서울,2018-07-31,12,85.1,24.5
"		108",서울,2018-08-01,12.6,89.4,25.69
"		108",서울,2018-08-02,9.8,69.5,18.58
"		108",서울,2018-08-03,10.5,75,21.09
"		108",서울,2018-08-04,12.1,86.4,20.45
"		108",서울,2018-08-05,10.1,72.1,20.62
"		108",서울,2018-08-06,7.3,52.5,17.86
